CabName,UnitType,ID,Lat,Lon,Route,Milepost,direction,UnitName,isHOV,isMetered,isDuplicate,isReversible,isAuxillary,isCollector
005es16583,"main      ",1159,47.610029150,-122.331012400,005,165.83000,N,005es16583:MMN___1,0,1,0,0,0,0
005es16583,"main      ",1160,47.610029150,-122.331012400,005,165.83000,N,005es16583:MMN___2,0,1,0,0,0,0
005es16583,"main      ",1161,47.610029150,-122.331012400,005,165.83000,N,005es16583:MMN___3,0,1,0,0,0,0
005es16583,"main      ",1162,47.610029150,-122.331012400,005,165.83000,N,005es16583:MMN___4,0,1,0,0,0,0
005es16583,"station   ",7510,47.610029150,-122.331012400,005,165.83000,N,005es16583:MMN_Stn,0,1,0,0,0,0
005es16583,"station   ",18764,47.610029150,-122.331012400,005,165.83000,N,005es16583:URN_Stn,0,0,0,1,0,0
005es16607,"other     ",1163,47.613573810,-122.329904000,005,166.07000,N,005es16607:_RN_D_2,0,0,0,1,0,0
005es16607,"other     ",7221,47.613573810,-122.329904000,005,166.07000,N,005es16607:_RN_DR2,0,0,0,1,0,0
005es16607,"other     ",1164,47.613573810,-122.329904000,005,166.07000,N,005es16607:_RN_P_2,0,0,0,1,0,0
005es16607,"other     ",1165,47.613573810,-122.329904000,005,166.07000,N,005es16607:_RN_Q_2,0,0,0,1,0,0
005es16607,"other     ",1166,47.613573810,-122.329904000,005,166.07000,N,005es16607:_RNHD_2,1,0,0,1,0,0
005es16607,"other     ",1167,47.613573810,-122.329904000,005,166.07000,N,005es16607:_RNHO_1,1,0,0,1,0,0
005es16607,"other     ",1168,47.613573810,-122.329904000,005,166.07000,S,005es16607:_RSHX_1,1,0,0,1,0,0
005es16640,"other     ",1169,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MN_D_1,0,0,0,0,0,0
005es16640,"other     ",7253,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MN_DR1,0,0,0,0,0,0
005es16640,"other     ",1170,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MN_P_1,0,0,0,0,0,0
005es16640,"other     ",1171,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MN_Q_1,0,0,0,0,0,0
005es16640,"other     ",1172,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MN_X_1,0,0,0,0,0,0
005es16640,"other     ",1173,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MN_X_2,0,0,0,0,0,0
005es16640,"other     ",1174,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MNHD_1,1,0,0,0,0,0
005es16640,"speed     ",1175,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MNHDS1,1,0,0,0,0,0
005es16640,"trap      ",8786,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MNHDT1,1,0,0,0,0,0
005es16640,"other     ",1176,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MNHP_1,1,0,0,0,0,0
005es16640,"other     ",1177,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MNLA_1,0,0,0,0,0,0
005es16640,"other     ",1178,47.618241660,-122.328356500,005,166.40000,N,005es16640:_MNRA_1,0,0,0,0,0,0
005es16640,"main      ",1179,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MS___1,0,0,0,0,0,0
005es16640,"main      ",1180,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MS___2,0,0,0,0,0,0
005es16640,"main      ",1181,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MS___3,0,0,0,0,0,0
005es16640,"main      ",1182,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MS___4,0,0,0,0,0,0
005es16640,"other     ",1183,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MS_O_1,0,0,0,0,0,0
005es16640,"station   ",7384,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MS_Stn,0,0,0,0,0,0
005es16640,"main      ",1184,47.618241660,-122.328356500,005,166.40000,S,005es16640:_MSH__5,1,0,0,0,0,0
005es16640,"main      ",1185,47.618241660,-122.328356500,005,166.40000,N,005es16640:_RN___1,0,0,0,1,0,0
005es16640,"main      ",1186,47.618241660,-122.328356500,005,166.40000,N,005es16640:_RN___2,0,0,0,1,0,0
005es16640,"station   ",7721,47.618241660,-122.328356500,005,166.40000,N,005es16640:_RN_Stn,0,0,0,1,0,0
005es16640,"main      ",1187,47.618241660,-122.328356500,005,166.40000,N,005es16640:MMN___1,0,1,0,0,0,0
005es16640,"main      ",1188,47.618241660,-122.328356500,005,166.40000,N,005es16640:MMN___2,0,1,0,0,0,0
005es16640,"main      ",1189,47.618241660,-122.328356500,005,166.40000,N,005es16640:MMN___3,0,1,0,0,0,0
005es16640,"main      ",1190,47.618241660,-122.328356500,005,166.40000,N,005es16640:MMN___4,0,1,0,0,0,0
005es16640,"main      ",1191,47.618241660,-122.328356500,005,166.40000,N,005es16640:MMN___5,0,1,0,0,0,0
005es16640,"station   ",7437,47.618241660,-122.328356500,005,166.40000,N,005es16640:MMN_Stn,0,1,0,0,0,0
005es16640,"station   ",11515,47.618241660,-122.328356500,005,166.40000,N,005es16640:UMN_Stn,0,0,0,0,0,0
005es16640,"station   ",18765,47.618241660,-122.328356500,005,166.40000,N,005es16640:URN_Stn,0,0,0,1,0,0
005es16661,"other     ",1192,47.621285430,-122.328658300,005,166.61000,N,005es16661:_MN_O_1,0,0,0,0,0,0
005es16661,"other     ",1193,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_D_1,0,0,0,0,0,0
005es16661,"other     ",1194,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_D_2,0,0,0,0,0,0
005es16661,"other     ",1195,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_P_1,0,0,0,0,0,0
005es16661,"other     ",1196,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_P_2,0,0,0,0,0,0
005es16661,"other     ",1197,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_Q_1,0,0,0,0,0,0
005es16661,"other     ",1198,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_Q_2,0,0,0,0,0,0
005es16661,"other     ",1199,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_X_1,0,0,0,0,0,0
005es16661,"other     ",1200,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MS_X_2,0,0,0,0,0,0
005es16661,"other     ",1201,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MSHD_2,1,0,0,0,0,0
005es16661,"speed     ",1202,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MSHDS2,1,0,0,0,0,0
005es16661,"trap      ",8351,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MSHDT2,1,0,0,0,0,0
005es16661,"other     ",1203,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MSHP_2,1,0,0,0,0,0
005es16661,"other     ",1204,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MSRA_1,0,0,0,0,0,0
005es16661,"other     ",1205,47.621285430,-122.328658300,005,166.61000,S,005es16661:_MSRA_2,0,0,0,0,0,0
005es16661,"other     ",1206,47.621285430,-122.328658300,005,166.61000,N,005es16661:_RN_O_1,0,0,0,1,0,0
005es16661,"other     ",1207,47.621285430,-122.328658300,005,166.61000,N,005es16661:_RN_O_2,0,0,0,1,0,0
005es16661,"other     ",1208,47.621285430,-122.328658300,005,166.61000,S,005es16661:_RS_X_1,0,0,0,1,0,0
005es16661,"main      ",1209,47.621285430,-122.328658300,005,166.61000,S,005es16661:MMS___1,0,1,0,0,0,0
005es16661,"main      ",1210,47.621285430,-122.328658300,005,166.61000,S,005es16661:MMS___2,0,1,0,0,0,0
005es16661,"main      ",1211,47.621285430,-122.328658300,005,166.61000,S,005es16661:MMS___3,0,1,0,0,0,0
005es16661,"main      ",1212,47.621285430,-122.328658300,005,166.61000,S,005es16661:MMS___4,0,1,0,0,0,0
005es16661,"station   ",7286,47.621285430,-122.328658300,005,166.61000,S,005es16661:MMS_Stn,0,1,0,0,0,0
005es16701,"main      ",10814,47.627007360,-122.328125300,005,167.01000,N,005es16701:_MN___1,0,0,0,0,0,0
005es16701,"main      ",10816,47.627007360,-122.328125300,005,167.01000,N,005es16701:_MN___2,0,0,0,0,0,0
005es16701,"main      ",10383,47.627007360,-122.328125300,005,167.01000,N,005es16701:_MN___3,0,0,0,0,0,0
005es16701,"main      ",10807,47.627007360,-122.328125300,005,167.01000,N,005es16701:_MN___4,0,0,0,0,0,0
005es16701,"station   ",10952,47.627007360,-122.328125300,005,167.01000,N,005es16701:_MN_Stn,0,0,0,0,0,0
005es16701,"main      ",10870,47.627007360,-122.328125300,005,167.01000,S,005es16701:_MS___1,0,0,0,0,0,0
005es16701,"main      ",10929,47.627007360,-122.328125300,005,167.01000,S,005es16701:_MS___2,0,0,0,0,0,0
005es16701,"main      ",10511,47.627007360,-122.328125300,005,167.01000,S,005es16701:_MS___3,0,0,0,0,0,0
005es16701,"main      ",10333,47.627007360,-122.328125300,005,167.01000,S,005es16701:_MS___4,0,0,0,0,0,0
005es16701,"station   ",10954,47.627007360,-122.328125300,005,167.01000,S,005es16701:_MS_Stn,0,0,0,0,0,0
005es16701,"main      ",10568,47.627007360,-122.328125300,005,167.01000,N,005es16701:_RN___1,0,0,0,1,0,0
005es16701,"main      ",10774,47.627007360,-122.328125300,005,167.01000,N,005es16701:_RN___2,0,0,0,1,0,0
005es16701,"main      ",10641,47.627007360,-122.328125300,005,167.01000,N,005es16701:_RN___3,0,0,0,1,0,0
005es16701,"main      ",10554,47.627007360,-122.328125300,005,167.01000,N,005es16701:_RN___4,0,0,0,1,0,0
005es16701,"station   ",10953,47.627007360,-122.328125300,005,167.01000,N,005es16701:_RN_Stn,0,0,0,1,0,0
005es16701,"station   ",16032,47.627007360,-122.328125300,005,167.01000,S,005es16701:UMS_Stn,0,0,0,0,0,0
005es16704,"main      ",1213,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN___1,0,0,0,0,0,0
005es16704,"main      ",1214,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN___2,0,0,0,0,0,0
005es16704,"main      ",1215,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN___3,0,0,0,0,0,0
005es16704,"main      ",1216,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN___4,0,0,0,0,0,0
005es16704,"other     ",10904,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_D_1,0,0,0,0,0,0
005es16704,"other     ",10808,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_D_2,0,0,0,0,0,0
005es16704,"other     ",11010,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_DR1,0,0,0,0,0,0
005es16704,"other     ",11011,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_DR2,0,0,0,0,0,0
005es16704,"other     ",20189,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_I_1,0,0,0,0,0,0
005es16704,"other     ",20190,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_I_2,0,0,0,0,0,0
005es16704,"other     ",11333,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_M_1,0,0,0,0,0,0
005es16704,"other     ",11321,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_O_1,0,0,0,0,0,0
005es16704,"other     ",10799,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_P_1,0,0,0,0,0,0
005es16704,"other     ",10731,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_P_2,0,0,0,0,0,0
005es16704,"other     ",10475,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_Q_1,0,0,0,0,0,0
005es16704,"other     ",10800,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_Q_2,0,0,0,0,0,0
005es16704,"station   ",8007,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN_Stn,0,0,0,0,0,0
005es16704,"other     ",10425,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MN2Q_1,0,0,0,0,0,0
005es16704,"other     ",10786,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MNRA_1,0,0,0,0,0,0
005es16704,"other     ",10839,47.627495320,-122.328003000,005,167.04000,N,005es16704:_MNRA_2,0,0,0,0,0,0
005es16704,"main      ",1217,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS___1,0,0,0,0,0,0
005es16704,"main      ",1218,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS___2,0,0,0,0,0,0
005es16704,"main      ",1219,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS___3,0,0,0,0,0,0
005es16704,"main      ",1220,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS___4,0,0,0,0,0,0
005es16704,"station   ",7617,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS_Stn,0,0,0,0,0,0
005es16704,"other     ",10897,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS_X_1,0,0,0,0,0,0
005es16704,"other     ",10508,47.627495320,-122.328003000,005,167.04000,S,005es16704:_MS_X_2,0,0,0,0,0,0
005es16704,"main      ",1221,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN___1,0,0,0,1,0,0
005es16704,"main      ",1222,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN___2,0,0,0,1,0,0
005es16704,"main      ",1223,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN___3,0,0,0,1,0,0
005es16704,"main      ",1224,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN___4,0,0,0,1,0,0
005es16704,"other     ",10571,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN_O_1,0,0,0,1,0,0
005es16704,"other     ",10375,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN_O_2,0,0,0,1,0,0
005es16704,"station   ",7621,47.627495320,-122.328003000,005,167.04000,N,005es16704:_RN_Stn,0,0,0,1,0,0
005es16704,"other     ",11344,47.627495320,-122.328003000,005,167.04000,S,005es16704:_RS_X_1,0,0,0,1,0,0
005es16704,"main      ",10784,47.627495320,-122.328003000,005,167.04000,N,005es16704:MMN___1,0,1,0,0,0,0
005es16704,"main      ",10719,47.627495320,-122.328003000,005,167.04000,N,005es16704:MMN___2,0,1,0,0,0,0
005es16704,"main      ",10337,47.627495320,-122.328003000,005,167.04000,N,005es16704:MMN___3,0,1,0,0,0,0
005es16704,"main      ",10756,47.627495320,-122.328003000,005,167.04000,N,005es16704:MMN___4,0,1,0,0,0,0
005es16704,"station   ",10955,47.627495320,-122.328003000,005,167.04000,N,005es16704:MMN_Stn,0,1,0,0,0,0
005es16704,"station   ",18766,47.627495320,-122.328003000,005,167.04000,N,005es16704:URN_Stn,0,0,0,1,0,0
005es16704,"station   ",7525,47.627495320,-122.328003000,005,167.04000,S,005es16704:URS_Stn,0,0,0,1,0,0
005es16732,"main      ",1225,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN___1,0,0,0,0,0,0
005es16732,"main      ",1226,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN___2,0,0,0,0,0,0
005es16732,"main      ",1227,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN___3,0,0,0,0,0,0
005es16732,"main      ",1228,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN___4,0,0,0,0,0,0
005es16732,"speed     ",1229,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__S1,0,0,0,0,0,0
005es16732,"speed     ",1230,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__S2,0,0,0,0,0,0
005es16732,"speed     ",1231,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__S3,0,0,0,0,0,0
005es16732,"speed     ",1232,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__S4,0,0,0,0,0,0
005es16732,"trap      ",8332,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__T1,0,0,0,0,0,0
005es16732,"trap      ",8842,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__T2,0,0,0,0,0,0
005es16732,"trap      ",8545,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__T3,0,0,0,0,0,0
005es16732,"trap      ",9034,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN__T4,0,0,0,0,0,0
005es16732,"station   ",7896,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN_Stn,0,0,0,0,0,0
005es16732,"other     ",1233,47.630803140,-122.325300500,005,167.32000,N,005es16732:_MN_X_1,0,0,0,0,0,0
005es16732,"main      ",1234,47.630803140,-122.325300500,005,167.32000,S,005es16732:_MS___1,0,0,0,0,0,0
005es16732,"main      ",1235,47.630803140,-122.325300500,005,167.32000,S,005es16732:_MS___2,0,0,0,0,0,0
005es16732,"main      ",1236,47.630803140,-122.325300500,005,167.32000,S,005es16732:_MS___3,0,0,0,0,0,0
005es16732,"main      ",1237,47.630803140,-122.325300500,005,167.32000,S,005es16732:_MS___4,0,0,0,0,0,0
005es16732,"main      ",1238,47.630803140,-122.325300500,005,167.32000,S,005es16732:_MS___5,0,0,0,0,0,0
005es16732,"station   ",7752,47.630803140,-122.325300500,005,167.32000,S,005es16732:_MS_Stn,0,0,0,0,0,0
005es16732,"main      ",1239,47.630803140,-122.325300500,005,167.32000,N,005es16732:_RN___1,0,0,0,1,0,0
005es16732,"main      ",1240,47.630803140,-122.325300500,005,167.32000,N,005es16732:_RN___2,0,0,0,1,0,0
005es16732,"main      ",1241,47.630803140,-122.325300500,005,167.32000,N,005es16732:_RN___3,0,0,0,1,0,0
005es16732,"main      ",1242,47.630803140,-122.325300500,005,167.32000,N,005es16732:_RN___4,0,0,0,1,0,0
005es16732,"station   ",8166,47.630803140,-122.325300500,005,167.32000,N,005es16732:_RN_Stn,0,0,0,1,0,0
005es16732,"station   ",18767,47.630803140,-122.325300500,005,167.32000,N,005es16732:URN_Stn,0,0,0,1,0,0
005es16756,"main      ",1243,47.634230910,-122.323806200,005,167.56000,N,005es16756:_MN___1,0,0,0,0,0,0
005es16756,"main      ",1244,47.634230910,-122.323806200,005,167.56000,N,005es16756:_MN___2,0,0,0,0,0,0
005es16756,"main      ",1245,47.634230910,-122.323806200,005,167.56000,N,005es16756:_MN___3,0,0,0,0,0,0
005es16756,"main      ",1246,47.634230910,-122.323806200,005,167.56000,N,005es16756:_MN___4,0,0,0,0,0,0
005es16756,"station   ",7545,47.634230910,-122.323806200,005,167.56000,N,005es16756:_MN_Stn,0,0,0,0,0,0
005es16756,"other     ",1247,47.634230910,-122.323806200,005,167.56000,S,005es16756:_MS_D_1,0,0,0,0,0,0
005es16756,"other     ",7230,47.634230910,-122.323806200,005,167.56000,S,005es16756:_MS_DR1,0,0,0,0,0,0
005es16756,"other     ",1248,47.634230910,-122.323806200,005,167.56000,S,005es16756:_MS_P_1,0,0,0,0,0,0
005es16756,"other     ",1249,47.634230910,-122.323806200,005,167.56000,S,005es16756:_MS_Q_1,0,0,0,0,0,0
005es16756,"other     ",1250,47.634230910,-122.323806200,005,167.56000,S,005es16756:_MSRA_1,0,0,0,0,0,0
005es16756,"main      ",1251,47.634230910,-122.323806200,005,167.56000,N,005es16756:_RN___1,0,0,0,1,0,0
005es16756,"main      ",1252,47.634230910,-122.323806200,005,167.56000,N,005es16756:_RN___2,0,0,0,1,0,0
005es16756,"main      ",1253,47.634230910,-122.323806200,005,167.56000,N,005es16756:_RN___3,0,0,0,1,0,0
005es16756,"main      ",1254,47.634230910,-122.323806200,005,167.56000,N,005es16756:_RN___4,0,0,0,1,0,0
005es16756,"station   ",7541,47.634230910,-122.323806200,005,167.56000,N,005es16756:_RN_Stn,0,0,0,1,0,0
005es16756,"main      ",1255,47.634230910,-122.323806200,005,167.56000,S,005es16756:MMS___1,0,1,0,0,0,0
005es16756,"main      ",1256,47.634230910,-122.323806200,005,167.56000,S,005es16756:MMS___2,0,1,0,0,0,0
005es16756,"main      ",1257,47.634230910,-122.323806200,005,167.56000,S,005es16756:MMS___3,0,1,0,0,0,0
005es16756,"main      ",1258,47.634230910,-122.323806200,005,167.56000,S,005es16756:MMS___4,0,1,0,0,0,0
005es16756,"main      ",1259,47.634230910,-122.323806200,005,167.56000,S,005es16756:MMS___5,0,1,0,0,0,0
005es16756,"station   ",8132,47.634230910,-122.323806200,005,167.56000,S,005es16756:MMS_Stn,0,1,0,0,0,0
005es16756,"station   ",7405,47.634230910,-122.323806200,005,167.56000,N,005es16756:URN_Stn,0,0,0,1,0,0
005es16802,"main      ",1260,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN___1,0,0,0,0,0,0
005es16802,"main      ",1261,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN___2,0,0,0,0,0,0
005es16802,"main      ",1262,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN___3,0,0,0,0,0,0
005es16802,"other     ",1263,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN_O_1,0,0,0,0,0,0
005es16802,"station   ",7892,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN_Stn,0,0,0,0,0,0
005es16802,"other     ",1264,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN_X_1,0,0,0,0,0,0
005es16802,"other     ",1265,47.640929880,-122.322561700,005,168.02000,N,005es16802:_MN_X_2,0,0,0,0,0,0
005es16802,"main      ",1266,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS___1,0,0,0,0,0,0
005es16802,"main      ",1267,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS___2,0,0,0,0,0,0
005es16802,"main      ",1268,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS___3,0,0,0,0,0,0
005es16802,"main      ",1269,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS___4,0,0,0,0,0,0
005es16802,"speed     ",1270,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__S1,0,0,0,0,0,0
005es16802,"speed     ",1271,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__S2,0,0,0,0,0,0
005es16802,"speed     ",1272,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__S3,0,0,0,0,0,0
005es16802,"speed     ",1273,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__S4,0,0,0,0,0,0
005es16802,"trap      ",8781,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__T1,0,0,0,0,0,0
005es16802,"trap      ",9004,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__T2,0,0,0,0,0,0
005es16802,"trap      ",8325,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__T3,0,0,0,0,0,0
005es16802,"trap      ",8985,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS__T4,0,0,0,0,0,0
005es16802,"other     ",1274,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS_O_1,0,0,0,0,0,0
005es16802,"other     ",1275,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS_O_2,0,0,0,0,0,0
005es16802,"station   ",7435,47.640929880,-122.322561700,005,168.02000,S,005es16802:_MS_Stn,0,0,0,0,0,0
005es16802,"main      ",1276,47.640929880,-122.322561700,005,168.02000,N,005es16802:_RN___1,0,0,0,1,0,0
005es16802,"main      ",1277,47.640929880,-122.322561700,005,168.02000,N,005es16802:_RN___2,0,0,0,1,0,0
005es16802,"main      ",1278,47.640929880,-122.322561700,005,168.02000,N,005es16802:_RN___3,0,0,0,1,0,0
005es16802,"main      ",1279,47.640929880,-122.322561700,005,168.02000,N,005es16802:_RN___4,0,0,0,1,0,0
005es16802,"station   ",7953,47.640929880,-122.322561700,005,168.02000,N,005es16802:_RN_Stn,0,0,0,1,0,0
005es16831,"main      ",1280,47.645134240,-122.322447600,005,168.31000,N,005es16831:_MN___1,0,0,0,0,0,0
005es16831,"main      ",1281,47.645134240,-122.322447600,005,168.31000,N,005es16831:_MN___2,0,0,0,0,0,0
005es16831,"main      ",1282,47.645134240,-122.322447600,005,168.31000,N,005es16831:_MN___3,0,0,0,0,0,0
005es16831,"main      ",1283,47.645134240,-122.322447600,005,168.31000,N,005es16831:_MN___4,0,0,0,0,0,0
005es16831,"other     ",1284,47.645134240,-122.322447600,005,168.31000,N,005es16831:_MN_O_1,0,0,0,0,0,0
005es16831,"station   ",7294,47.645134240,-122.322447600,005,168.31000,N,005es16831:_MN_Stn,0,0,0,0,0,0
005es16831,"main      ",1285,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS___1,0,0,0,0,0,0
005es16831,"main      ",1286,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS___2,0,0,0,0,0,0
005es16831,"main      ",1287,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS___3,0,0,0,0,0,0
005es16831,"main      ",1288,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS___4,0,0,0,0,0,0
005es16831,"speed     ",1289,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__S1,0,0,0,0,0,0
005es16831,"speed     ",1290,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__S2,0,0,0,0,0,0
005es16831,"speed     ",1291,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__S3,0,0,0,0,0,0
005es16831,"speed     ",1292,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__S4,0,0,0,0,0,0
005es16831,"trap      ",8720,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__T1,0,0,0,0,0,0
005es16831,"trap      ",8840,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__T2,0,0,0,0,0,0
005es16831,"trap      ",8700,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__T3,0,0,0,0,0,0
005es16831,"trap      ",8976,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS__T4,0,0,0,0,0,0
005es16831,"station   ",7512,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS_Stn,0,0,0,0,0,0
005es16831,"other     ",1293,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS_X_1,0,0,0,0,0,0
005es16831,"other     ",1294,47.645134240,-122.322447600,005,168.31000,S,005es16831:_MS_X_2,0,0,0,0,0,0
005es16831,"main      ",1295,47.645134240,-122.322447600,005,168.31000,N,005es16831:_RN___1,0,0,0,1,0,0
005es16831,"main      ",1296,47.645134240,-122.322447600,005,168.31000,N,005es16831:_RN___2,0,0,0,1,0,0
005es16831,"main      ",1297,47.645134240,-122.322447600,005,168.31000,N,005es16831:_RN___3,0,0,0,1,0,0
005es16831,"main      ",1298,47.645134240,-122.322447600,005,168.31000,N,005es16831:_RN___4,0,0,0,1,0,0
005es16831,"station   ",7565,47.645134240,-122.322447600,005,168.31000,N,005es16831:_RN_Stn,0,0,0,1,0,0
005es16831,"station   ",7440,47.645134240,-122.322447600,005,168.31000,N,005es16831:URN_Stn,0,0,0,1,0,0
005es16885,"main      ",1299,47.653157050,-122.322591500,005,168.85000,N,005es16885:_MN___1,0,0,0,0,0,0
005es16885,"main      ",1300,47.653157050,-122.322591500,005,168.85000,N,005es16885:_MN___2,0,0,0,0,0,0
005es16885,"main      ",1301,47.653157050,-122.322591500,005,168.85000,N,005es16885:_MN___3,0,0,0,0,0,0
005es16885,"main      ",1302,47.653157050,-122.322591500,005,168.85000,N,005es16885:_MN___4,0,0,0,0,0,0
005es16885,"station   ",8021,47.653157050,-122.322591500,005,168.85000,N,005es16885:_MN_Stn,0,0,0,0,0,0
005es16885,"main      ",1303,47.653157050,-122.322591500,005,168.85000,S,005es16885:_MS___1,0,0,0,0,0,0
005es16885,"main      ",1304,47.653157050,-122.322591500,005,168.85000,S,005es16885:_MS___2,0,0,0,0,0,0
005es16885,"main      ",1305,47.653157050,-122.322591500,005,168.85000,S,005es16885:_MS___3,0,0,0,0,0,0
005es16885,"main      ",1306,47.653157050,-122.322591500,005,168.85000,S,005es16885:_MS___4,0,0,0,0,0,0
