date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
2013-09-19,53.4 F,58.4 F,66.6 F,30.00 IN,No data.,0.00 IN,No data.,No data.,2.19 MPH,5.87 MPH,999.00 MPH
2013-09-20,59.0 F,64.5 F,75.2 F,29.72 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,6.90 MPH,999.00 MPH
2013-09-21,56.8 F,60.4 F,68.2 F,29.69 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,11.39 MPH,999.00 MPH
2013-09-22,56.5 F,59.7 F,63.5 F,29.68 IN,No data.,0.00 IN,No data.,No data.,6.90 MPH,13.81 MPH,999.00 MPH
2013-09-23,55.8 F,58.2 F,60.4 F,29.80 IN,No data.,0.00 IN,No data.,No data.,8.86 MPH,13.81 MPH,999.00 MPH
2013-09-24,52.5 F,56.3 F,61.5 F,29.94 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,9.21 MPH,999.00 MPH
2013-09-25,51.3 F,53.9 F,59.0 F,29.91 IN,No data.,0.00 IN,No data.,No data.,6.21 MPH,10.24 MPH,999.00 MPH
2013-09-26,47.8 F,52.9 F,61.3 F,30.07 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,9.21 MPH,999.00 MPH
2013-09-27,52.3 F,56.0 F,61.2 F,30.07 IN,No data.,0.00 IN,No data.,No data.,5.98 MPH,11.39 MPH,999.00 MPH
2013-09-28,54.9 F,57.5 F,62.2 F,29.70 IN,No data.,0.00 IN,No data.,No data.,7.83 MPH,16.11 MPH,999.00 MPH
2013-09-29,54.0 F,55.0 F,58.3 F,29.52 IN,No data.,0.00 IN,No data.,No data.,10.47 MPH,12.77 MPH,999.00 MPH
2013-09-30,50.7 F,53.9 F,56.8 F,29.53 IN,No data.,0.00 IN,No data.,No data.,11.28 MPH,17.26 MPH,999.00 MPH
2013-10-01,49.5 F,52.3 F,57.2 F,29.95 IN,No data.,0.00 IN,No data.,No data.,8.06 MPH,14.96 MPH,999.00 MPH
2013-10-02,50.4 F,52.6 F,56.7 F,30.11 IN,No data.,0.00 IN,No data.,No data.,5.87 MPH,10.24 MPH,999.00 MPH
2013-10-03,50.5 F,52.3 F,54.7 F,30.27 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,8.06 MPH,999.00 MPH
2013-10-04,44.1 F,50.9 F,60.3 F,30.46 IN,No data.,0.00 IN,No data.,No data.,2.30 MPH,5.87 MPH,999.00 MPH
2013-10-05,47.8 F,53.6 F,63.7 F,30.35 IN,No data.,0.00 IN,No data.,No data.,2.53 MPH,8.06 MPH,999.00 MPH
2013-10-06,48.4 F,57.2 F,70.0 F,30.09 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,8.06 MPH,999.00 MPH
2013-10-07,54.5 F,58.0 F,70.9 F,29.94 IN,No data.,0.00 IN,No data.,No data.,8.06 MPH,13.81 MPH,999.00 MPH
2013-10-08,51.1 F,53.7 F,58.1 F,30.01 IN,No data.,0.00 IN,No data.,No data.,6.10 MPH,11.39 MPH,999.00 MPH
2013-10-09,45.9 F,50.6 F,55.0 F,30.10 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,14.96 MPH,999.00 MPH
2013-10-10,48.9 F,52.4 F,57.9 F,29.99 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,5.87 MPH,999.00 MPH
2013-10-11,50.7 F,52.7 F,54.7 F,30.11 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,6.90 MPH,999.00 MPH
2013-10-12,50.0 F,52.7 F,55.9 F,30.11 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,12.77 MPH,999.00 MPH
2013-10-13,47.7 F,51.9 F,57.6 F,30.27 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,10.24 MPH,999.00 MPH
2013-10-14,45.1 F,50.4 F,58.5 F,30.39 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,6.90 MPH,999.00 MPH
2013-10-15,46.4 F,50.8 F,57.2 F,30.37 IN,No data.,0.00 IN,No data.,No data.,2.53 MPH,11.39 MPH,999.00 MPH
2013-10-16,50.7 F,52.9 F,55.8 F,30.20 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,10.24 MPH,999.00 MPH
2013-10-17,50.2 F,52.3 F,57.9 F,30.24 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,5.87 MPH,999.00 MPH
2013-10-18,47.1 F,50.7 F,56.8 F,30.25 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,10.24 MPH,999.00 MPH
2013-10-19,46.2 F,49.2 F,53.1 F,30.18 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,8.06 MPH,999.00 MPH
2013-10-20,47.1 F,49.0 F,50.9 F,30.21 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,6.90 MPH,999.00 MPH
2013-10-21,47.5 F,49.2 F,52.2 F,30.17 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2013-10-22,48.0 F,49.8 F,53.6 F,30.12 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,8.06 MPH,999.00 MPH
2013-10-23,46.4 F,48.8 F,54.3 F,30.05 IN,No data.,0.00 IN,No data.,No data.,2.65 MPH,6.90 MPH,999.00 MPH
2013-10-24,46.6 F,47.7 F,48.9 F,30.05 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,6.90 MPH,999.00 MPH
2013-10-25,47.5 F,49.2 F,53.2 F,30.20 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2013-10-26,50.2 F,51.8 F,53.8 F,30.33 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,6.90 MPH,999.00 MPH
2013-10-27,46.9 F,50.8 F,56.5 F,30.09 IN,No data.,0.00 IN,No data.,No data.,4.83 MPH,10.24 MPH,999.00 MPH
2013-10-28,51.3 F,53.9 F,56.8 F,29.93 IN,No data.,0.00 IN,No data.,No data.,5.87 MPH,19.68 MPH,999.00 MPH
2013-10-29,40.8 F,49.2 F,56.1 F,29.99 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,10.24 MPH,999.00 MPH
2013-10-30,43.3 F,48.9 F,56.7 F,30.08 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,8.06 MPH,999.00 MPH
2013-10-31,50.4 F,52.5 F,56.7 F,30.15 IN,No data.,0.00 IN,No data.,No data.,6.21 MPH,11.39 MPH,999.00 MPH
2013-11-01,53.1 F,54.3 F,58.3 F,30.24 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,5.87 MPH,999.00 MPH
2013-11-02,51.3 F,53.9 F,60.3 F,29.74 IN,No data.,0.00 IN,No data.,No data.,8.98 MPH,21.86 MPH,999.00 MPH
2013-11-03,43.5 F,47.6 F,52.2 F,29.96 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,18.30 MPH,999.00 MPH
2013-11-04,41.2 F,45.6 F,49.6 F,30.14 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,6.90 MPH,999.00 MPH
2013-11-05,44.4 F,48.4 F,54.9 F,30.09 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,12.77 MPH,999.00 MPH
2013-11-06,47.3 F,49.7 F,51.8 F,30.27 IN,No data.,0.00 IN,No data.,No data.,2.53 MPH,6.90 MPH,999.00 MPH
2013-11-07,48.7 F,50.4 F,52.3 F,29.96 IN,No data.,0.00 IN,No data.,No data.,7.83 MPH,13.81 MPH,999.00 MPH
2013-11-08,49.5 F,51.2 F,55.0 F,30.02 IN,No data.,0.00 IN,No data.,No data.,7.60 MPH,14.96 MPH,999.00 MPH
2013-11-09,43.7 F,48.4 F,53.8 F,30.14 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,5.87 MPH,999.00 MPH
2013-11-10,46.6 F,48.5 F,50.2 F,30.13 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,5.87 MPH,999.00 MPH
2013-11-11,46.2 F,48.8 F,53.4 F,30.14 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2013-11-12,49.6 F,52.0 F,58.1 F,30.13 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,8.06 MPH,999.00 MPH
2013-11-13,52.2 F,54.0 F,58.1 F,30.39 IN,No data.,0.00 IN,No data.,No data.,4.72 MPH,8.06 MPH,999.00 MPH
2013-11-14,48.0 F,50.6 F,55.4 F,30.27 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,4.72 MPH,999.00 MPH
2013-11-15,43.9 F,46.4 F,49.5 F,29.99 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,10.24 MPH,999.00 MPH
2013-11-16,43.0 F,46.5 F,50.5 F,29.48 IN,No data.,0.00 IN,No data.,No data.,7.83 MPH,14.96 MPH,999.00 MPH
2013-11-17,39.0 F,47.7 F,53.1 F,29.79 IN,39.4 F,0.00 IN,9.5 MI,No data.,8.29 MPH,13.81 MPH,23.02 MPH
2013-11-18,49.5 F,50.6 F,52.2 F,29.82 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,6.90 MPH,999.00 MPH
2013-11-19,44.8 F,49.0 F,54.3 F,29.70 IN,No data.,0.00 IN,No data.,No data.,6.44 MPH,14.96 MPH,999.00 MPH
2013-11-20,37.8 F,41.5 F,45.7 F,30.16 IN,No data.,0.00 IN,No data.,No data.,4.83 MPH,9.21 MPH,999.00 MPH
2013-11-21,33.8 F,38.5 F,44.8 F,30.55 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,8.06 MPH,999.00 MPH
2013-11-22,35.4 F,39.4 F,45.7 F,30.64 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,8.06 MPH,999.00 MPH
2013-11-23,37.0 F,41.9 F,49.6 F,30.42 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,6.90 MPH,999.00 MPH
2013-11-24,35.4 F,42.6 F,48.7 F,30.22 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,9.21 MPH,999.00 MPH
2013-11-25,35.8 F,43.1 F,51.6 F,30.28 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,5.87 MPH,999.00 MPH
2013-11-26,36.9 F,42.7 F,49.8 F,30.25 IN,No data.,0.00 IN,No data.,No data.,2.53 MPH,5.87 MPH,999.00 MPH
2013-11-27,46.0 F,49.2 F,52.3 F,30.08 IN,No data.,0.00 IN,No data.,No data.,2.65 MPH,6.90 MPH,999.00 MPH
2013-11-28,38.3 F,43.6 F,50.5 F,30.06 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,6.90 MPH,999.00 MPH
2013-11-29,40.8 F,43.4 F,46.9 F,30.22 IN,No data.,0.00 IN,No data.,No data.,2.42 MPH,5.87 MPH,999.00 MPH
2013-11-30,46.2 F,48.0 F,51.1 F,30.32 IN,No data.,0.00 IN,No data.,No data.,5.87 MPH,8.06 MPH,999.00 MPH
2013-12-01,49.8 F,52.1 F,54.5 F,30.02 IN,No data.,0.00 IN,No data.,No data.,11.16 MPH,23.02 MPH,999.00 MPH
2013-12-02,39.2 F,45.5 F,52.9 F,29.85 IN,No data.,0.00 IN,No data.,No data.,8.98 MPH,20.83 MPH,999.00 MPH
2013-12-03,35.6 F,38.3 F,44.1 F,30.14 IN,No data.,0.00 IN,No data.,No data.,7.02 MPH,14.96 MPH,999.00 MPH
2013-12-04,31.5 F,35.9 F,38.8 F,30.33 IN,No data.,0.00 IN,No data.,No data.,2.42 MPH,11.39 MPH,999.00 MPH
2013-12-05,28.2 F,32.0 F,37.0 F,30.32 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,9.21 MPH,999.00 MPH
2013-12-06,29.1 F,31.3 F,34.3 F,30.21 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,5.87 MPH,999.00 MPH
2013-12-07,24.6 F,27.5 F,32.5 F,30.29 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,6.90 MPH,999.00 MPH
2013-12-08,21.4 F,26.4 F,33.4 F,30.47 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,6.90 MPH,999.00 MPH
2013-12-09,24.3 F,29.0 F,33.1 F,30.58 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,5.87 MPH,999.00 MPH
2013-12-10,32.9 F,34.6 F,39.6 F,30.51 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,5.87 MPH,999.00 MPH
2013-12-11,32.4 F,37.3 F,40.8 F,30.40 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,5.87 MPH,999.00 MPH
2013-12-12,34.0 F,38.0 F,42.4 F,30.16 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,8.06 MPH,999.00 MPH
2013-12-13,40.3 F,43.8 F,48.7 F,30.22 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,9.21 MPH,999.00 MPH
2013-12-14,45.3 F,47.4 F,49.3 F,30.40 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,9.21 MPH,999.00 MPH
2013-12-15,47.1 F,48.7 F,50.9 F,30.37 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,11.39 MPH,999.00 MPH
2013-12-16,45.9 F,48.2 F,51.4 F,30.46 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,8.06 MPH,999.00 MPH
2013-12-17,39.9 F,42.3 F,47.8 F,30.26 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,6.90 MPH,999.00 MPH
2013-12-18,43.3 F,44.4 F,45.5 F,30.12 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,13.81 MPH,999.00 MPH
2013-12-19,35.8 F,39.6 F,44.4 F,30.23 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,10.24 MPH,999.00 MPH
2013-12-20,31.6 F,35.8 F,40.3 F,30.10 IN,No data.,0.00 IN,No data.,No data.,6.67 MPH,11.39 MPH,999.00 MPH
2013-12-21,40.8 F,42.9 F,44.8 F,29.95 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,5.87 MPH,999.00 MPH
2013-12-22,44.4 F,46.2 F,48.4 F,30.21 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,8.06 MPH,999.00 MPH
2013-12-23,51.1 F,52.3 F,55.4 F,30.22 IN,46.1 F,0.14 IN,7.5 MI,No data.,11.28 MPH,17.26 MPH,31.07 MPH
2013-12-24,41.5 F,45.2 F,50.7 F,30.55 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,6.90 MPH,999.00 MPH
2013-12-25,34.3 F,39.8 F,45.7 F,30.52 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,6.90 MPH,999.00 MPH
2013-12-26,36.7 F,39.0 F,42.4 F,30.40 IN,No data.,0.00 IN,No data.,No data.,2.42 MPH,4.72 MPH,999.00 MPH
2013-12-27,35.2 F,39.5 F,46.4 F,30.21 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,9.21 MPH,999.00 MPH
2013-12-28,43.7 F,45.1 F,47.1 F,30.43 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,6.90 MPH,999.00 MPH
2013-12-29,37.6 F,41.5 F,46.4 F,30.47 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,8.06 MPH,999.00 MPH
2013-12-30,40.8 F,42.5 F,44.4 F,30.28 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,12.77 MPH,999.00 MPH
2013-12-31,44.1 F,45.4 F,46.9 F,30.16 IN,39.2 F,0.00 IN,10.0 MI,No data.,4.26 MPH,9.21 MPH,999.00 MPH
2014-01-01,39.7 F,43.0 F,45.9 F,30.39 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,5.87 MPH,999.00 MPH
2014-01-02,43.3 F,45.2 F,51.1 F,30.21 IN,No data.,0.00 IN,No data.,No data.,4.72 MPH,13.81 MPH,999.00 MPH
2014-01-03,40.8 F,45.3 F,50.5 F,30.09 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,8.06 MPH,999.00 MPH
2014-01-04,38.8 F,41.7 F,45.9 F,30.41 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,4.72 MPH,999.00 MPH
2014-01-05,34.3 F,39.2 F,45.1 F,30.48 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,6.90 MPH,999.00 MPH
2014-01-06,34.9 F,39.8 F,44.4 F,30.30 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2014-01-07,41.2 F,43.5 F,47.3 F,30.11 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,8.06 MPH,999.00 MPH
2014-01-08,45.9 F,47.1 F,49.1 F,29.96 IN,No data.,0.00 IN,No data.,No data.,6.10 MPH,10.24 MPH,999.00 MPH
2014-01-09,43.0 F,45.7 F,49.3 F,29.87 IN,No data.,0.00 IN,No data.,No data.,7.13 MPH,11.39 MPH,999.00 MPH
2014-01-10,43.9 F,47.5 F,48.7 F,29.93 IN,No data.,0.00 IN,No data.,No data.,11.62 MPH,21.86 MPH,999.00 MPH
2014-01-11,40.3 F,48.8 F,55.8 F,29.58 IN,No data.,0.00 IN,No data.,No data.,11.39 MPH,28.88 MPH,999.00 MPH
2014-01-12,41.9 F,45.8 F,50.9 F,29.86 IN,No data.,0.00 IN,No data.,No data.,6.44 MPH,12.77 MPH,999.00 MPH
2014-01-13,49.8 F,50.6 F,52.5 F,30.35 IN,No data.,0.00 IN,No data.,No data.,10.36 MPH,18.30 MPH,999.00 MPH
2014-01-14,47.7 F,49.8 F,52.2 F,30.64 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,6.90 MPH,999.00 MPH
2014-01-15,45.3 F,46.6 F,48.0 F,30.60 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,5.87 MPH,999.00 MPH
2014-01-16,41.5 F,44.0 F,48.4 F,30.52 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,9.21 MPH,999.00 MPH
2014-01-17,39.6 F,41.4 F,44.6 F,30.30 IN,No data.,0.00 IN,No data.,No data.,2.65 MPH,6.90 MPH,999.00 MPH
2014-01-18,35.2 F,40.0 F,45.7 F,30.24 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2014-01-19,38.1 F,41.4 F,45.1 F,30.22 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,5.87 MPH,999.00 MPH
2014-01-20,39.2 F,41.8 F,47.3 F,30.32 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,6.90 MPH,999.00 MPH
2014-01-21,34.0 F,41.0 F,48.6 F,30.29 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2014-01-22,44.1 F,46.1 F,49.5 F,30.37 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,8.06 MPH,999.00 MPH
2014-01-23,41.0 F,44.3 F,47.8 F,30.45 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,9.21 MPH,999.00 MPH
2014-01-24,39.4 F,43.6 F,51.8 F,30.41 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,6.90 MPH,999.00 MPH
2014-01-25,36.1 F,42.1 F,50.4 F,30.35 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,5.87 MPH,999.00 MPH
2014-01-26,37.0 F,41.2 F,47.1 F,30.26 IN,No data.,0.00 IN,No data.,No data.,2.42 MPH,5.87 MPH,999.00 MPH
2014-01-27,36.1 F,39.3 F,44.1 F,30.17 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,9.21 MPH,999.00 MPH
2014-01-28,41.2 F,44.6 F,47.3 F,30.22 IN,No data.,0.00 IN,No data.,No data.,2.07 MPH,4.72 MPH,999.00 MPH
2014-01-29,44.6 F,47.2 F,50.7 F,29.86 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,8.06 MPH,999.00 MPH
2014-01-30,44.2 F,45.5 F,46.6 F,29.83 IN,No data.,0.00 IN,No data.,No data.,7.94 MPH,16.11 MPH,999.00 MPH
2014-01-31,40.3 F,42.8 F,45.3 F,29.99 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,8.06 MPH,999.00 MPH
2014-02-01,40.6 F,42.4 F,44.8 F,30.17 IN,No data.,0.00 IN,No data.,No data.,1.96 MPH,8.06 MPH,999.00 MPH
2014-02-02,33.4 F,39.5 F,45.1 F,30.07 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,5.87 MPH,999.00 MPH
2014-02-03,36.3 F,38.9 F,43.5 F,30.06 IN,No data.,0.00 IN,No data.,No data.,6.79 MPH,13.81 MPH,999.00 MPH
2014-02-04,33.1 F,35.6 F,38.1 F,30.24 IN,No data.,0.00 IN,No data.,No data.,4.83 MPH,13.81 MPH,999.00 MPH
2014-02-05,24.8 F,29.5 F,35.6 F,30.45 IN,No data.,0.00 IN,No data.,No data.,5.98 MPH,10.24 MPH,999.00 MPH
2014-02-06,23.2 F,25.6 F,30.2 F,30.24 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,10.24 MPH,999.00 MPH
2014-02-07,24.6 F,28.7 F,36.7 F,29.88 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,6.90 MPH,999.00 MPH
2014-02-08,31.3 F,34.6 F,40.8 F,29.91 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,11.39 MPH,999.00 MPH
2014-02-09,31.5 F,34.0 F,38.8 F,30.01 IN,No data.,0.00 IN,No data.,No data.,1.61 MPH,8.06 MPH,999.00 MPH
2014-02-10,37.2 F,40.1 F,48.7 F,30.06 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,11.39 MPH,999.00 MPH
2014-02-11,46.0 F,47.8 F,51.1 F,30.07 IN,No data.,0.00 IN,No data.,No data.,5.98 MPH,13.81 MPH,999.00 MPH
2014-02-12,45.5 F,49.5 F,52.5 F,29.74 IN,No data.,0.00 IN,No data.,No data.,10.70 MPH,23.02 MPH,999.00 MPH
2014-02-13,45.9 F,49.3 F,54.9 F,29.89 IN,No data.,0.00 IN,No data.,No data.,10.01 MPH,17.26 MPH,999.00 MPH
2014-02-14,43.9 F,49.2 F,54.0 F,29.81 IN,No data.,0.00 IN,No data.,No data.,7.71 MPH,20.83 MPH,999.00 MPH
2014-02-15,40.5 F,45.0 F,52.0 F,29.79 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,9.21 MPH,999.00 MPH
2014-02-16,40.1 F,44.3 F,50.5 F,29.72 IN,No data.,0.00 IN,No data.,No data.,11.05 MPH,20.83 MPH,999.00 MPH
2014-02-17,40.5 F,43.7 F,47.5 F,29.77 IN,No data.,0.00 IN,No data.,No data.,10.70 MPH,18.30 MPH,999.00 MPH
2014-02-18,42.4 F,44.6 F,47.3 F,29.84 IN,No data.,0.00 IN,No data.,No data.,8.40 MPH,16.11 MPH,999.00 MPH
2014-02-19,39.6 F,42.8 F,48.4 F,29.93 IN,No data.,0.00 IN,No data.,No data.,8.86 MPH,20.83 MPH,999.00 MPH
2014-02-20,41.9 F,45.2 F,50.0 F,30.10 IN,No data.,0.00 IN,No data.,No data.,7.71 MPH,13.81 MPH,999.00 MPH
2014-02-21,40.6 F,43.1 F,49.6 F,30.24 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,13.81 MPH,999.00 MPH
2014-02-22,36.9 F,39.7 F,42.1 F,30.23 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,6.90 MPH,999.00 MPH
2014-02-23,39.2 F,41.8 F,44.1 F,30.03 IN,No data.,0.00 IN,No data.,No data.,5.41 MPH,9.21 MPH,999.00 MPH
2014-02-24,37.8 F,39.4 F,42.1 F,30.05 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,6.90 MPH,999.00 MPH
2014-02-25,40.5 F,42.8 F,49.6 F,30.11 IN,No data.,0.00 IN,No data.,No data.,5.41 MPH,13.81 MPH,999.00 MPH
2014-02-26,41.5 F,45.5 F,51.8 F,29.96 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,8.06 MPH,999.00 MPH
2014-02-27,43.9 F,46.7 F,51.1 F,29.72 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,10.24 MPH,999.00 MPH
2014-02-28,45.1 F,47.9 F,52.2 F,29.69 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,12.77 MPH,999.00 MPH
2014-03-01,39.9 F,45.4 F,52.5 F,29.60 IN,No data.,0.00 IN,No data.,No data.,7.02 MPH,13.81 MPH,999.00 MPH
2014-03-02,36.9 F,39.4 F,43.0 F,29.68 IN,No data.,0.00 IN,No data.,No data.,7.60 MPH,10.24 MPH,999.00 MPH
2014-03-03,42.4 F,47.9 F,56.1 F,29.68 IN,No data.,0.00 IN,No data.,No data.,7.48 MPH,16.11 MPH,999.00 MPH
2014-03-04,43.7 F,49.0 F,55.8 F,29.91 IN,No data.,0.00 IN,No data.,No data.,5.75 MPH,12.77 MPH,999.00 MPH
2014-03-05,49.6 F,52.7 F,57.6 F,29.77 IN,No data.,0.00 IN,No data.,No data.,6.10 MPH,14.96 MPH,999.00 MPH
2014-03-06,50.9 F,53.4 F,56.3 F,29.54 IN,No data.,0.00 IN,No data.,No data.,9.21 MPH,24.17 MPH,999.00 MPH
2014-03-07,48.2 F,51.1 F,58.1 F,30.13 IN,No data.,0.00 IN,No data.,No data.,8.29 MPH,13.81 MPH,999.00 MPH
2014-03-08,46.0 F,50.6 F,59.4 F,30.07 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,5.87 MPH,999.00 MPH
2014-03-09,47.3 F,52.6 F,57.9 F,29.89 IN,No data.,0.00 IN,No data.,No data.,6.44 MPH,14.96 MPH,999.00 MPH
2014-03-10,46.8 F,48.6 F,53.1 F,30.05 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,8.06 MPH,999.00 MPH
2014-03-11,42.8 F,47.7 F,52.0 F,30.48 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,8.06 MPH,999.00 MPH
2014-03-12,41.4 F,47.2 F,54.7 F,30.40 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,11.39 MPH,999.00 MPH
2014-03-13,44.1 F,49.3 F,56.7 F,30.17 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,8.06 MPH,999.00 MPH
2014-03-14,49.5 F,52.6 F,57.0 F,30.02 IN,No data.,0.00 IN,No data.,No data.,8.40 MPH,13.81 MPH,999.00 MPH
2014-03-15,46.0 F,50.7 F,59.5 F,30.29 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,8.06 MPH,999.00 MPH
2014-03-16,46.6 F,50.1 F,56.7 F,30.20 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,8.06 MPH,999.00 MPH
2014-03-17,40.5 F,44.3 F,50.0 F,30.14 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,9.21 MPH,999.00 MPH
2014-03-18,40.5 F,44.6 F,48.7 F,30.34 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,6.90 MPH,999.00 MPH
2014-03-19,45.3 F,47.9 F,50.0 F,30.13 IN,No data.,0.00 IN,No data.,No data.,6.21 MPH,14.96 MPH,999.00 MPH
2014-03-20,38.7 F,42.3 F,48.7 F,30.27 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,8.06 MPH,999.00 MPH
2014-03-21,40.5 F,44.9 F,50.2 F,30.36 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,10.24 MPH,999.00 MPH
2014-03-22,37.4 F,43.4 F,48.6 F,30.33 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,13.81 MPH,999.00 MPH
